id,test_level,soft_pos,motor1,motor2,motor3,motor4,laser0,laser1,laser2,temperature,force,force_residual
1,10,24.154082000000017,24.155,277.9999804496765,0.02505000000000024,0.06424999999999992,1.3531161479135934,1.6989596793250055,2.042274522687451,30.70433262613085,299.4468076310004,-0.9589280218297063
2,10,24.154082000000017,24.155099999999997,277.9999852180481,0.025650000000000173,0.0645,1.3531161479135934,1.6990602097702154,2.0420768794732242,30.70372151692709,301.4795053539192,0.23829648446735519
3,6,28.154082000000017,28.1543,277.999986410141,0.025799999999999823,0.0625,5.35262742822754,5.704926046084177,6.0401331789181185,30.69533909621063,299.4525497149634,0.2440385684303692
4,6,28.154082000000017,28.1543,277.99999475479126,0.02585000000000015,0.06220000000000003,5.352326933284526,5.70482616800814,6.040233361757002,30.690427062069926,300.0382422791945,-0.27849107220754377
