id,test_level,soft_pos,motor1,motor2,motor3,motor4,laser0,laser1,laser2,temperature,force,force_residual
1,10,24.154082000000017,24.159100000000002,277.9998290538788,0.02685000000000004,0.0656000000000001,1.356499932986187,1.7054946332712226,2.044646348347344,29.49381694087275,299.7080724513189,-0.275620030225582
2,10,24.154082000000017,24.1593,277.99983859062195,0.02804999999999991,0.06489999999999996,1.3561018025883278,1.7063995185850083,2.0450416726131118,29.49394935607911,299.01615133377163,1.0967380369420425
3,6,28.154082000000017,28.1578,277.99983382225037,0.026899999999999924,0.06119999999999992,5.356934483316327,5.71131510755087,6.045743843005115,29.51329007855168,299.225737398423,-1.1484167926091686
4,6,28.154082000000017,28.15775,277.99983620643616,0.026650000000000063,0.060899999999999954,5.356834320789524,5.711514669324045,6.045944239925037,29.517920616291182,299.3463211616472,-0.3847196255246672
