id,test_level,soft_pos,motor1,motor2,motor3,motor4,laser0,laser1,laser2,temperature,force,force_residual
1,6,28.154082000000017,28.1404,277.9999804496765,0.029850000000000154,0.05764999999999998,5.349121666163393,5.701829099934184,6.035925746110397,31.051890086068045,300.1186314546767,-2.5724536154448288
2,6,28.154082000000017,28.140349999999998,277.9999828338623,0.02895000000000003,0.05800000000000005,5.349221829991403,5.70192902501997,6.036126089218371,31.049246556670568,299.251576776257,-0.30433045004156156
3,10,24.154082000000017,24.1425,277.99999237060547,0.030950000000000255,0.05909999999999993,1.3466488471437486,1.7013724868726994,2.038420706580037,31.043074284306282,299.87459288624814,1.320679311501408
4,10,24.154082000000017,24.1425,277.9999911785126,0.031150000000000233,0.059350000000000014,1.3466488471437486,1.7013724868726994,2.038519516733516,31.042355764883535,299.71094349329996,0.20097293870730937
