id,test_level,soft_pos,motor1,motor2,motor3,motor4,laser0,laser1,laser2,temperature,force,force_residual
1,6,28.154082000000017,28.14495,277.9999887943268,0.028200000000000003,0.05875000000000008,5.3499229787316205,5.703028096639402,6.0376286968939885,30.48376136285287,299.742524955097,2.0183425130126125
2,6,28.154082000000017,28.1449,277.9999876022339,0.02795000000000014,0.059350000000000014,5.349822814435049,5.703327810367744,6.037528521155645,30.49122340484902,299.4123551272214,-1.3034530596114564
3,10,24.154082000000017,24.14725,277.9999852180481,0.02939999999999987,0.06119999999999992,1.3489370606619069,1.701774635249905,2.039804074681585,30.50012991763927,300.7301633967418,1.0737697010899865
4,10,24.154082000000017,24.147199999999998,277.9999876022339,0.029650000000000176,0.0613999999999999,1.3488375686804108,1.7016740978355716,2.0396064471815354,30.497808609362007,300.3339596032911,-1.2862268077233239
